ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Année_de_construction,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_chambre_à_coucher_5,Surface_habitable,Meublé,Surface_du_séjour,Salle_à_manger,Surface_salle_à_manger,Garage,Équipement_de_la_cuisine,Type_de_cuisine,Surface_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_douches,Nombre_de_toilettes,Type_de_chauffage,Ascenseur,Accessible_aux_moins_valides,Nombre_de_façades,Nombre_détages_de_limmeuble,Jardin,Surface_du_jardin,Terrasse_aménagée,Surface_totale_du_terrain,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Emission_de_CO2,Attestation__Installation_électrique,Type_de_zone_inondable,Zone_inondable_délimitée,Bien_actuellement_loué,Grenier,Surface_du_grenier,Surface_de_lades_salles_de_bain,Type_de_vitrage,Orientation_de_la_façade_du_bien,Orientation_de_la_terrasse,Raccordé_aux_égouts,Raccordé_à_leau_courante,Conso_annuelle_totale_dénergie_primaire,Date_de_validité_PEB,Caves,Nombre_de_Garages,Panneaux_solaires,Attestation__Installation_électrique__Validité,Véranda,Dressing,Buanderie,Local_vélo,Nombre_de_place_de_parking_intérieur,Porte_de_garage_motorisée,Clef_électronique,Panneaux_solaires_thermiques,Chauffage_au_sol,Air_conditionné,Domotique,Alarme_antieffraction,HammamSaunaJacuzzi,Feu_ouvert,Nombre_de_places_de_parking_extérieur,Surface_de_la_terrasse,Surface_constructible,Raccordé_au_gaz_de_ville,Balcon,Référence_PEB,Attestation__Citernes_à_mazout,Le_bien_fait_lobjet_dun_droit_de_préemption,Attestation__Asbuilt,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Largeur_de_la_façade,Surface_du_dressing,Surface_du_garage,Largeur_du_terrain_à_rue,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Citerne_à_eau_de_pluie,Attestation__Citernes_à_mazout__Validité,Étage_de_lappartement,Orientation_du_jardin,Surface_du_bureau,Surface_des_caves,Surface_de_la_véranda,Possibilités_pour_profession_libérale,Compteur_Bihoraire,Maison_basse_énergie,Barbecue,Parlophone,Station_de_charge_électrique,Profondeur_du_terrain,Pompe_à_chaleur
https://immovlan.be/fr/detail/maison/a-vendre/5563/hour/vbb86712,VBB86712,Maison à vendre,340000,Rue des Déportés 28,5563 Hour,À rénover,1900,A l’acte,5,21 m²,16 m²,13 m²,7 m²,7 m²,208 m²,Non,41 m²,Oui,18 m²,Oui,Equipée,Américaine,15 m²,1,1,2,Mazout,Non,Non,4,3,Oui,1724 m²,Oui,1724 m²,Non,480 kWh/m²/an,119,"non, pas d'attestation",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5564/wanlin/vbc74654,VBC74654,Maison à vendre,239000,Rue du Bâtis 5,5564 Wanlin,Normal,,A l’acte,4,19 m²,19 m²,14 m²,14 m²,,225 m²,Non,32 m²,,,,Equipée,Américaine,17 m²,1,1,1,,Non,Non,3,2,,,Oui,,Non,175 kWh/m²/an,2,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Non,Oui,58 m²,12 m²,Double vitrage,Sud,Ouest,Oui,Oui,45753 kWh/an,09/04/2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5564/wanlin/vbb89328,VBB89328,Maison à vendre,298000,Rue du Bâtis 56,5564 Wanlin,Normal,1963,,2,17 m²,11 m²,,,,110 m²,Non,22 m²,Oui,16 m²,Oui,Equipée,Américaine,11 m²,1,1,1,Mazout,Non,Oui,4,1,Oui,,Oui,1011 m²,Non,368 kWh/m²/an,90,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Non,,,,,Nord-est,Sud-ouest,Oui,Oui,51193 kWh/an,20/03/2027,Oui,1,Oui,08/10/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5570/baronville/vbc87075,VBC87075,Maison à vendre,255000,Rue de la Potale 16,5570 Baronville,Normal,,Immédiatement,3,9 m²,9 m²,20 m²,,,140 m²,Non,32 m²,Non,,Oui,Equipée,,18 m²,1,,1,Bois,Non,Non,,,Oui,300 m²,Oui,,Non,449 kWh/m²/an,,"non, pas d'attestation",Pas de risque d’inondation,Information non communiquée,Oui,Oui,,9 m²,Double vitrage,,,,Oui,,,Non,,,,Non,Non,Non,Non,1,Non,Non,Non,Non,Non,Non,Non,Non,Oui,1,20 m²,410 m²,Non,Non,20170913009689,pas d'application,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5570/winenne/vbc91989,VBC91989,Maison à vendre,195000,RUE DES ARDENNES 505,5570 Winenne,À rénover,,Immédiatement,4,19 m²,13 m²,14 m²,20 m²,,325 m²,Non,37 m²,Non,,,,,16 m²,2,,2,,Non,Non,,,,,Oui,,,308 kWh/m²/an,,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,Non,,,15 m²,Double vitrage,,,,Oui,,,Non,,,,Non,Non,Non,Non,,Non,Non,Non,Non,Non,Non,Oui,Non,Non,,30 m²,232 m²,Non,Non,20250306019803,"oui, attestation non conforme",Non,Non,Non,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5570/winenne/vbc91988,VBC91988,Maison à vendre,175000,Château d'Eau 4,5570 Winenne,Normal,,Immédiatement,2,14 m²,14 m²,,,,120 m²,Non,33 m²,Non,,Oui,,,13 m²,1,,1,,Non,Non,,,Oui,250 m²,,,,457 kWh/m²/an,,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,Oui,,,5 m²,Triple vitrage,,,,Oui,,,Non,,,,Non,Non,Non,Non,1,Non,Non,Non,Non,Non,Non,Non,Non,Oui,1,,376 m²,Non,Non,20250306022401,"oui, attestation non conforme",Non,Non,Non,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5570/felenne/vbc91639,VBC91639,Maison à vendre,380000,,5570 Felenne,Excellent,,A l’acte,3,,,,,,251 m²,Non,,,,,Equipée,Américaine,,3,,,,Non,,4,2,Oui,1193 m²,Oui,1444 m²,Non,380 kWh/m²/an,77,,Information non communiquée,Information non communiquée,,Oui,,,Double vitrage,,,,,95576 kWh/an,17/03/2034,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5570/winenne/vbc91562,VBC91562,Maison à vendre,198000,,5570 Winenne,Normal,,A l’acte,3,,,,,,167 m²,Non,,,,Oui,Semi-équipée,Kitchenette,,1,,,Mazout,Non,,2,2,Oui,493 m²,Oui,660 m²,Non,500 kWh/m²/an,124,,Information non communiquée,Information non communiquée,,Oui,,,Double vitrage,,,,Oui,83323 kWh/an,01/06/2035,Oui,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5570/beauraing/vbc91477,VBC91477,Maison à vendre,315000,Rue des Monts 27,5570 Beauraing,,1860,A l’acte,1,,,,,,,Non,,Non,,,,,,,,1,Non specifié,Non,,3,,Oui,1395 m²,,,,454 kWh/m²/an,112,"non, pas d'attestation",Pas de risque d’inondation,Information non communiquée,Non,Oui,,,,Nord,,,,,01/04/2033,Non,,Oui,,Non,Non,Non,Non,,,,,,,,,,,6,,350 m²,,,20230401008443,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/fermette/a-vendre/5570/beauraing/vbc89431,VBC89431,Fermette à vendre,295000,,5570 Beauraing,Normal,,,4,,,,,,210 m²,Non,,,,Oui,,,,1,,,,,,4,,Oui,,Oui,11742 m²,,260 kWh/m²/an,,,Information non communiquée,Information non communiquée,,,,,,,,,,73330 kWh/an,,,1,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5570/beauraing/vbc88467,VBC88467,Maison à vendre,350000,"Givet -FRANCE , route de Bonsecours 128-130",5570 Beauraing,Normal,,Immédiatement,16,15 m²,15 m²,15 m²,16 m²,16 m²,520 m²,Non,16 m²,Non,,,,,96 m²,8,,8,,Non,Non,,,Oui,547 m²,,,Non,227 kWh/m²/an,,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,Non,,3 m²,Simple vitrage,,,,Oui,,,Non,,,,Non,Non,Non,Non,,Non,Non,Non,Non,Non,Non,Non,Non,Non,1,,547 m²,Non,Non,2308E0208466I,pas d'application,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5570/beauraing/vbc87723,VBC87723,Maison à vendre,149000,"RUE DES TERRES ROUGES 8, 08320 AUBRIVES 8",5570 Beauraing,Normal,,Immédiatement,4,10 m²,17 m²,25 m²,9 m²,,103 m²,Non,27 m²,Non,,,,,17 m²,1,,1,Bois,Non,Non,,,Oui,100 m²,Oui,,Non,265 kWh/m²/an,,,Pas de risque d’inondation,Information non communiquée,Non,Non,,7 m²,Double vitrage,,,,Oui,,,Non,,,,Non,Non,Non,Non,,Non,Non,Non,Non,Non,Non,Non,Non,Non,,25 m²,347 m²,Non,Non,2508E1115809F,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5570/beauraing/vbc86328,VBC86328,Maison à vendre,159000,Faubourg Saint-Martin 59,5570 Beauraing,,,A l’acte,2,,,,,,,,,Non,,Oui,,,,1,,1,Mazout,,,4,,Oui,,,486 m²,,618 kWh/m²/an,,,Information non communiquée,Information non communiquée,Non,Oui,,,Double vitrage,,,,,,,Non,,Non,,Non,Non,Non,Non,,,,,,,,,,,,,,,,20250604006233,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5570/beauraing/vbc83806,VBC83806,Maison à vendre,180000,,5570 Beauraing,Excellent,,,3,,,,,,90 m²,Non,,Non,,,,,,1,,1,Mazout,Non,,,,,,,,Non,,,,Information non communiquée,Information non communiquée,Non,Non,,,,,,,,,,Non,,,,Non,Non,Non,Non,,,,,,,,,,Non,,,90 m²,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5570/felenne/vbc83132,VBC83132,Maison à vendre,215000,Rue de France 58,5570 Felenne,,,A l’acte,6,,,,,,,,,Non,,,,,,1,,2,Mazout,,,3,,Oui,,,,,337 kWh/m²/an,,,Information non communiquée,Information non communiquée,Non,Oui,,,Double vitrage,,,,,,,Non,,Non,,Non,Non,Non,Non,,,,,,,,,,,,,,,,20250527018491,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5570/winenne/vbc83063,VBC83063,Maison à vendre,160000,Tienne à Many 5,5570 Winenne,,,A l’acte,3,,,,,,,,,Non,,,,,,1,,2,Mazout,,,3,,Oui,,,,,501 kWh/m²/an,,,Information non communiquée,Information non communiquée,Non,Oui,,,Double vitrage,,,,,,,Non,,,,Non,Non,Non,Non,,,,,,,,,,,,,,,,20250430020192,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5570/javingue/vbc82212,VBC82212,Maison à vendre,250000,Rue de Bulseau 2/4,5570 Javingue,Normal,,A l’acte,4,,,,,,,,,Non,,Oui,,,,1,1,,Mazout,,,3,,Oui,,Oui,303 m²,,378 kWh/m²/an,,,Information non communiquée,Information non communiquée,Non,Oui,,,Double vitrage,Sud-est,,,,,,Non,,Non,,Non,Non,Non,Non,,,,,,,,,,,,,,,,20250411018446,,,,,19 m,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5570/beauraing/vbc27229,VBC27229,Maison à vendre,279000,Rue du Bati 30B,5570 Beauraing,Nouveau,2021,A l’acte,2,24 m²,11 m²,,,,100 m²,Non,11 m²,Oui,12 m²,Oui,,,8 m²,1,1,2,,Non,Non,4,2,Oui,600 m²,Oui,1002 m²,Non,124 kWh/m²/an,26,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,,,,6 m²,Double vitrage,,Sud,Oui,,18155 kWh/an,17/01/2035,,1,,,,Oui,,,1,,,,,,,,,,3,,,,,,,,,,11 m,8 m²,20 m²,11 m,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5570/javingue/vbc76555,VBC76555,Maison à vendre,275000,Rue de Vencimont 24,5570 Javingue,Excellent,,Immédiatement,3,12 m²,19 m²,14 m²,,,87 m²,Non,35 m²,,,Oui,Equipée,,16 m²,1,,1,,Non,Non,,,Oui,1000 m²,Oui,,,182 kWh/m²/an,,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,,,,Double vitrage,,,,Oui,17736 kWh/an,,,,Oui,,,,,,1,Non,Non,,Non,Oui,Non,Non,Non,Oui,1,10 m²,1255 m²,Non,Non,20250514022526,,Non,Non,Non,,,,,Non,Non,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5570/beauraing/vbc76133,VBC76133,Maison à vendre,90000,,5570 Beauraing,À restaurer,,A l’acte,1,,,,,,,,,,,,,,,,,,,Non,,4,,,,,933 m²,Non,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5570/beauraing/vbc72624,VBC72624,Maison à vendre,375000,Rue de Fromelennes 115,5570 Beauraing,Normal,2009,Immédiatement,3,15 m²,9 m²,8 m²,,,180 m²,Non,24 m²,Oui,23 m²,Oui,Equipée,Américaine,14 m²,2,2,2,,Non,Non,4,1,Oui,,Oui,917 m²,Oui,216 kWh/m²/an,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,,,,8 m²,Double vitrage,Nord-est,Sud-ouest,Non,Oui,33403 kWh/an,10/11/2028,,1,,,Oui,,,,,,,,,,,Oui,,,,50 m²,,,,,,,,,,,,,Oui,Oui,Oui,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/5570/beauraing/vbc71394,VBC71394,Villa à vendre en viager,355000,grand-rue 53 08800 NOHAN-sur-SEMOY FRANCE 53,5570 Beauraing,Excellent,,Immédiatement,5,17 m²,14 m²,14 m²,17 m²,52 m²,220 m²,Non,33 m²,Non,,Oui,Equipée,,15 m²,3,,2,Bois,Non,Non,,,Oui,2500 m²,Oui,,,152 kWh/m²/an,,"oui, attestation non conforme",Information non communiquée,Information non communiquée,Non,Oui,,5 m²,Double vitrage,,,,Oui,,,Oui,,Non,,Non,Non,Non,Non,1,Non,Non,Non,Non,Non,Non,Non,Non,Oui,1,50 m²,3253 m²,Oui,Non,2508E0331945P,"oui, attestation non conforme",Non,Non,Non,,,,,Non,Non,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5570/beauraing/vbc08531,VBC08531,Maison à vendre,200000,Avenue de la Douane 65,5570 Beauraing,À rénover,1971,A l’acte,2,10 m²,10 m²,,,,83 m²,,27 m²,,,Oui,Equipée,Américaine,7 m²,1,,1,Gaz,,Non,4,1,Oui,,Oui,4549 m²,,637 kWh/m²/an,133,,Information non communiquée,Information non communiquée,Non,Oui,,,Double vitrage,,,,Oui,114094 kWh/an,,Oui,,,,,,,,,,,,,,,,,,,,,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5570/beauraing/vbc69342,VBC69342,Maison à vendre en viager,169000,rue du père George 08320 AUBRIVES FRANCE 12,5570 Beauraing,Excellent,,Immédiatement,2,9 m²,11 m²,,,,93 m²,Oui,35 m²,Non,,,,,15 m²,1,,2,,Non,Non,,,Oui,80 m²,Oui,,Non,309 kWh/m²/an,,"non, pas d'attestation",Information non communiquée,Information non communiquée,Non,Oui,,10 m²,Double vitrage,,,,Oui,,,Non,,,,Non,Non,Non,Non,,Non,Non,Non,Non,Non,Non,Non,Non,Oui,1,20 m²,214 m²,Oui,Non,2508E1409014I,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5570/voneche/vbb79363,VBB79363,Maison à vendre,260000,Rue de Bouillon 429,5570 Vonêche,Normal,,Immédiatement,4,12 m²,14 m²,7 m²,14 m²,,120 m²,Non,32 m²,,,Oui,Equipée,,18 m²,1,,1,,Non,Non,,,Oui,1200 m²,,,,595 kWh/m²/an,,,Information non communiquée,Information non communiquée,Non,Oui,,,Double vitrage,,,,Oui,90401 kWh/an,,Oui,,Non,,,,,,,Non,Non,,Non,Non,Non,Non,Non,Oui,1,,1382 m²,Non,Non,20240919013701,,Non,Non,Non,,,,,Non,Non,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5570/winenne/vbc64519,VBC64519,Maison à vendre,175000,,5570 Winenne,Excellent,,A l’acte,3,,,,,,170 m²,Non,,,,,,Indépendante,,,,1,Mazout,Non,,2,1,Oui,326 m²,Oui,496 m²,Non,,,,Information non communiquée,Information non communiquée,,Oui,,,Double vitrage,,,Oui,Oui,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5570/beauraing/vbc60837,VBC60837,Maison à vendre,175000,,5570 Beauraing,À rénover,,A l’acte,2,,,,,,218 m²,Non,,,,,Semi-équipée,Kitchenette,,1,,,Mazout,Non,,3,2,Oui,67 m²,Oui,285 m²,Non,461 kWh/m²/an,116,,Information non communiquée,Information non communiquée,,Oui,,,Double vitrage,,,Oui,Oui,100722 kWh/an,10/04/2034,Oui,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5570/beauraing/vbc59592,VBC59592,Maison à vendre,209000,9 rue roger renard 9 08320 HIERGES FRANCE 9,5570 Beauraing,À rénover,,Immédiatement,3,10 m²,11 m²,10 m²,,,90 m²,Non,19 m²,,,Oui,Equipée,,20 m²,1,,1,,Non,Non,,,Oui,1000 m²,,,,513 kWh/m²/an,,"oui, attestation non conforme",Information non communiquée,Information non communiquée,Non,Oui,,,Double vitrage,,,,Oui,,,,,Non,,,,,,1,Non,Non,,Non,Non,Non,Non,Non,Non,1,,1365 m²,Non,Oui,2408E4386652V,pas d'application,Non,Non,Non,,,,,Non,Non,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5570/beauraing/vbc59598,VBC59598,Maison à vendre,290000,,5570 Beauraing,À restaurer,,A l’acte,5,,,,,,300 m²,Non,,,,,,Indépendante,,,,,,Non,,4,1,Oui,1100 m²,,1400 m²,Non,687 kWh/m²/an,12,,Information non communiquée,Information non communiquée,,,,,,,,,Oui,77132 kWh/an,21/10/2032,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/5570/beauraing/vbc59308,VBC59308,Immeuble mixte à vendre,390000,,5570 Beauraing,Normal,,,2,,,,,,315 m²,Non,,,,Oui,,,,1,,,Mazout,Non,,2,2,,,Oui,252 m²,Non,376 kWh/m²/an,93,,Information non communiquée,Information non communiquée,,Oui,,,Double vitrage,,,Oui,Oui,46221 kWh/an,25/03/2035,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5570/javingue/vbc57808,VBC57808,Maison à vendre,248500,,5570 Javingue,À rénover,,,4,,,,,,256 m²,Non,,,,Oui,,Indépendante,,1,,,Mazout,Non,,4,2,Oui,,Oui,825 m²,Non,430 kWh/m²/an,108,,Information non communiquée,Information non communiquée,,Oui,,,,,,,,109999 kWh/an,13/08/2034,Oui,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5570/winenne/vbc56879,VBC56879,Maison à vendre,95000,Rue Louise Debaty 52,5570 Winenne,,,A l’acte,3,,,,,,,,,,,,,,,,,,,,,2,,Oui,,Oui,,,440 kWh/m²/an,,,Information non communiquée,Information non communiquée,,Oui,,,Double vitrage,,,,,81629 kWh/an,,Oui,,,,,,,,,,,Non,,,,,,,,,,,,20241114021068,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5570/beauraing/vbc53550,VBC53550,Maison à vendre,395000,,5570 Beauraing,Excellent,1980,A l’acte,3,,,,,,184 m²,Non,,,,Oui,Equipée,Américaine,,2,,,Mazout,Non,,4,1,Oui,2698 m²,Oui,2882 m²,Non,136 kWh/m²/an,33,,Information non communiquée,Information non communiquée,,,,,Double vitrage,,,Oui,Oui,25041 kWh/an,24/03/2035,,2,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/5570/beauraing/vbc44724,VBC44724,Immeuble mixte à vendre,399000,rue de bouillon 41,5570 Beauraing,Excellent,1850,A l’acte,5,15 m²,12 m²,10 m²,10 m²,16 m²,210 m²,,24 m²,Oui,,,Equipée,Américaine,16 m²,5,5,5,Mazout,Non,Non,3,3,,,Oui,100 m²,Non,315 kWh/m²/an,78,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,,Oui,,5 m²,,,,Oui,Oui,104244 kWh/an,22/01/2035,,,,,,,,,,,,,,,,,,,,10 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5570/beauraing/vbc42552,VBC42552,Maison à vendre,225000,Rue des Firmandes 47,5570 Beauraing,,1977,Immédiatement,5,16 m²,16 m²,15 m²,13 m²,,175 m²,Non,30 m²,,,Oui,,Indépendante,17 m²,1,,2,Mazout,Non,Non,4,,Oui,,,838 m²,Non,459 kWh/m²/an,113,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,Non,,,5 m²,Double vitrage,,,,Oui,90682 kWh/an,25/09/2034,,1,,,Oui,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,09/05/2024,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5570/beauraing/vbc42322,VBC42322,Maison à vendre,235000,,5570 Beauraing,À rénover,,A l’acte,4,,,,,,168 m²,Non,,,,Oui,Semi-équipée,Kitchenette,,1,,,Mazout,Non,,3,2,Oui,482 m²,,650 m²,Non,477 kWh/m²/an,118,,Information non communiquée,Information non communiquée,,Oui,,,Double vitrage,,,Oui,Oui,80022 kWh/an,11/02/2035,Oui,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5570/beauraing/vbc38322,VBC38322,Maison à vendre,99000,Rue du Bulseau 41-41A,5570 Beauraing,À restaurer,1850,A l’acte,2,,,,,,130 m²,Non,,,,,,,,,,,Non specifié,Non,Non,3,2,,,,457 m²,Non,,,"non, pas d'attestation",Pas de risque d’inondation,Information non communiquée,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5570/beauraing/vbc34908,VBC34908,Maison à vendre,188500,,5570 Beauraing,Normal,,A l’acte,2,,,,,,123 m²,Non,,,,,Semi-équipée,Kitchenette,,1,,,Mazout,Non,,3,2,Oui,137 m²,Oui,260 m²,Non,372 kWh/m²/an,92,,Information non communiquée,Information non communiquée,,Oui,,,Double vitrage,,,,,69924 kWh/an,01/06/2035,Oui,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/5570/beauraing/vbc33354,VBC33354,Appartement à vendre,270000,,5570 Beauraing,Nouveau,2024,,2,,,,,,107 m²,Non,,,,Oui,Equipée,Américaine,,2,,,,Oui,,2,3,,,Oui,,Non,,,,Information non communiquée,Information non communiquée,,,,6 m²,Double vitrage,,,,Oui,,,Oui,1,,,,,,,,,,,Oui,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5570/dion/vbc23206,VBC23206,Maison à vendre,160000,,5570 Dion,À rénover,,A l’acte,4,,,,,,277 m²,Non,,,,,,Indépendante,,,,,,Non,,3,2,Oui,328 m²,,605 m²,Non,428 kWh/m²/an,88,,Information non communiquée,Information non communiquée,,,,,,,,,Oui,51883 kWh/an,20/12/2034,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5570/beauraing/vbb99930,VBB99930,Maison à vendre,249000,Rue de Rochefort 508,5570 Beauraing,Normal,1900,A l’acte,6,14 m²,13 m²,14 m²,29 m²,12 m²,284 m²,Non,33 m²,,,,Equipée,Américaine,,2,1,3,Mazout,Non,Non,3,3,Oui,1653 m²,Oui,1653 m²,Non,307 kWh/m²/an,,"oui, attestation conforme",Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5570/beauraing/vbb84114,VBB84114,Maison à vendre,312000,Rue de Rochefort 463,5570 Beauraing,Nouveau,2020,A l’acte,3,17 m²,9 m²,10 m²,,,145 m²,Non,47 m²,,,,Equipée,Américaine,,1,,,,,Non,3,1,Oui,456 m²,Oui,456 m²,,55 kWh/m²/an,14,"oui, attestation conforme",Information non communiquée,Information non communiquée,,,,14 m²,,,,,Oui,10003 kWh/an,14/12/2032,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,7 m²,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/5570/beauraing/vbb74753,VBB74753,Appartement à vendre,77000,,5570 Beauraing,Excellent,,A l’acte,3,13 m²,10 m²,10 m²,,,78 m²,Non,20 m²,,,Oui,Equipée,Américaine,6 m²,1,,1,Mazout,Non,Non,3,2,Oui,,,,,241 kWh/m²/an,60,,Information non communiquée,Information non communiquée,Non,,,6 m²,Double vitrage,Nord-est,,Oui,Oui,,15/07/2034,,1,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,16 m²,,,,,,2,Sud,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/5570/beauraing/vbb46571,VBB46571,Immeuble mixte à vendre,198000,Rue de Bouillon 15 et 17,5570 Beauraing,À rénover,,Immédiatement,3,14 m²,8 m²,7 m²,,,200 m²,Non,40 m²,,,,Semi-équipée,Kitchenette,13 m²,1,,2,Mazout,Oui,Non,2,2,,,,,Non,405 kWh/m²/an,102,,Pas de risque d’inondation,Information non communiquée,Non,Oui,,,,,,Oui,Oui,50354 kWh/an,23/05/2033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
