ad_link,Ref,Titre,Prix,Addresse,Localite,Bien_actuellement_loué,Année_de_construction,Nombre_de_chambres_à_coucher,Surface_habitable,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Garage,Nombre_de_Garages,Nombre_de_salles_de_bain,Nombre_de_toilettes,Parlophone,Ascenseur,Étage_de_lappartement,Nombre_détages_de_limmeuble,Nombre_de_places_de_parking_extérieur,Jardin,Orientation_du_jardin,Terrasse_aménagée,Surface_constructible,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Piscine_extérieure,Attestation__Installation_électrique,Affectation_urbanistique_la_plus_récente,Type_de_zone_inondable,Zone_inondable_délimitée,Disponibilité_du_bien,Type_de_chauffage,Type_de_vitrage,Air_conditionné,Alarme_antieffraction,Accessible_aux_moins_valides,Nombre_de_façades,Surface_totale_du_terrain,Profondeur_du_terrain,Largeur_du_terrain_à_rue,Balcon,Conso_spécifique_dénergie_primaire,Référence_PEB,Le_bien_fait_lobjet_dun_droit_de_préemption,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Largeur_de_la_façade,Etat_du_bien,Surface_de_la_terrasse,Surface_chambre_à_coucher_1,Meublé,Surface_du_séjour,Équipement_de_la_cuisine,Surface_de_la_cuisine,Nombre_de_douches,Orientation_de_la_façade_du_bien,Raccordé_aux_égouts,Conso_annuelle_totale_dénergie_primaire,Date_de_validité_PEB,Emission_de_CO2,Panneaux_solaires,Panneaux_solaires_thermiques,Chauffage_au_sol,Domotique,Porte_daccès_sécurisée,Attestation__Citernes_à_mazout,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Type_de_cuisine,Surface_salle_à_manger,Niveau_E,Surface_du_jardin,Niveau_K,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Attestation__Asbuilt,Citerne_à_eau_de_pluie,Surface_des_caves,Surface_de_lades_salles_de_bain,Feu_ouvert,Orientation_de_la_terrasse,Nombre_de_place_de_parking_intérieur,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Pompe_à_chaleur,Porte_de_garage_motorisée,Clef_électronique,HammamSaunaJacuzzi,Attestation__Installation_électrique__Validité,Adoucisseur_deau,Surface_du_grenier,Surface_du_bureau,Attestation__Citernes_à_mazout__Validité,Station_de_charge_électrique,Surface_chambre_à_coucher_5,Maison_basse_énergie,Surface_du_garage,Espace_ouvert_sensible_à_leau__WORG,Possibilités_pour_profession_libérale,Surface_totale,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,Adaptations_pour_les_seniors,Appartement_de_service,Niveau_S,Surface_de_la_véranda,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Surface_du_dressing,Compteur_Bihoraire
https://immovlan.be/fr/detail/appartement/a-vendre/4420/saint-nicolas/vbc88999,VBC88999,Appartement à vendre,199000,Rue Ferdinand Nicolay 157,4420 Saint-Nicolas,Oui,,3,115 m²,Oui,,,,,,,,,1,1,Oui,Non,2,1,1,,,,,Oui,Oui,Non,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,A l’acte,Mazout,Double vitrage,,,Non,2,,,,,721 kWh/m²/an,,Non,,,Normal,,18 m²,Non,32 m²,Equipée,13 m²,1,,Oui,98396 kWh/an,07/12/2025,,Oui,,,,,,15 m²,12 m²,,Américaine,,,,,Non,Non,,,,6 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9860/oosterzele/rbt68590,RBT68590,Maison à vendre,569000,Tramstraat 18 B,9860 Oosterzele,Non,2009,4,240 m²,Non,Oui,Non,Non,Non,Oui,Non,Oui,1,1,2,,,,,4,Oui,,Oui,,Oui,Oui,Oui,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Gaz,Double vitrage,,,,3,740 m²,,,,119 kWh/m²/an,20250203-0003520685-RES-1,,,,Normal,,,,,,,,,,,03/02/2035,,,,,,,,,,,,,,740 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/7100/la-louviere/vbc88944,VBC88944,Duplex à vendre,210000,Rue de Longtain 22 13,7100 La Louvière,,,4,176 m²,Oui,,,,,,,,,2,2,Oui,Oui,4,2,,,,Oui,,Oui,Oui,,"non, pas d'attestation",,Information non communiquée,Information non communiquée,A l’acte,Gaz,Double vitrage,,,Oui,2,,,,Oui,134 kWh/m²/an,,,,,Excellent,,14 m²,Non,,Super équipée,12 m²,,,Oui,26857 kWh/an,02/06/2035,25,,,,,,,12 m²,32 m²,37 m²,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4000/liege/vbc88904,VBC88904,Maison à vendre,169000,Rue Renardi 41,4000 Liège,,,2,145 m²,Non,Oui,Non,,,,,,,1,,,Non,,,,Oui,,Oui,,,,,pas d'application,,Information non communiquée,Information non communiquée,,Gaz,Double vitrage,,,Non,,242 m²,,,,400 kWh/m²/an,20240814010367,,Non,,À rénover,19 m²,,,,,,,,,58900 kWh/an,14/08/2034,,,,,,,,,,,,,,,,,Non,,,,5 m²,,,,,,,,,,,,,,25 m²,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/8800/roeselare/rbt68306,RBT68306,Rez-de-chaussée à vendre,175000,Désiré Mergaertstraat 4 1,8800 Roeselare,Non,1994,2,93 m²,Non,Non,Non,Non,Non,Non,Non,Oui,1,1,2,,Non,0,,,,,Oui,,,,Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Electrique,Double vitrage,Non,Non,Non,,,,,Non,285 kWh/m²/an,20210507-0002412725-RES-1,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6560/erquelinnes/vbc88870,VBC88870,Maison à vendre,97500,,6560 Erquelinnes,Non,,2,88 m²,Non,Oui,Non,Non,Non,Non,Non,,,1,,,,,,,,,,,,,,,,Information non communiquée,Information non communiquée,,Non specifié,,,,,3,60 m²,,,,211 kWh/m²/an,20250611003875,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8800/roeselare/rbt68236,RBT68236,Maison à vendre,240000,Rumbeeksesteenweg 171 A,8800 Roeselare,Non,,5,,Non,Oui,Non,Non,Non,Non,Non,Oui,,,,,Non,,,,Oui,,,,,,Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,A l’acte,,,,Non,Non,2,600 m²,57 m,12 m,Non,701 kWh/m²/an,20240307-0003168976-RES-1,Non,Non,12 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison-de-maitre/a-vendre/7890/ellezelles/rbt68420,RBT68420,Maison de maître à vendre,595000,Rue de Lahamaide 23,7890 Ellezelles,,1894,5,550 m²,Oui,Oui,,,,,,Oui,2,2,3,,Non,,2,,Oui,,Oui,,,Oui,Non,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,A l’acte,Mazout,Double vitrage,,Oui,,4,1570 m²,,,,399 kWh/m²/an,,Non,,,À rénover,,,,,Equipée,,,,,,,,Oui,,,,,,,,,Américaine,,,,,Oui,Non,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/6010/couillet/vbc88786,VBC88786,Villa à vendre,227000,,6010 Couillet,,1960,3,132 m²,,Oui,,Oui,,,,,,1,2,,Non,,2,,Oui,,Oui,,,Oui,Non,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,A l’acte,Mazout,Double vitrage,Oui,,Non,2,168 m²,32 m,5 m,,235 kWh/m²/an,,,,5 m,Excellent,,18 m²,,,Equipée,11 m²,1,,Oui,34977 kWh/an,,60,Oui,,,,,,13 m²,19 m²,,Américaine,15 m²,,103 m²,,,,,,,,,,,,,,,,,,,,,,8 m²,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/5590/ciney/vbc88779,VBC88779,Villa à vendre,345000,,5590 Ciney,Non,1970,4,180 m²,Oui,Oui,,,,,,Oui,2,1,1,,,,1,3,Oui,,Oui,,,Oui,,"oui, attestation non conforme",,Pas de risque d’inondation,Information non communiquée,A l’acte,Mazout,Double vitrage,,,Oui,4,899 m²,,,,759 kWh/m²/an,,Non,,,À rénover,,13 m²,Non,34 m²,Equipée,15 m²,1,Nord-ouest,,135935 kWh/an,06/06/2035,192,,,,,,,14 m²,14 m²,16 m²,Américaine,,,,,,,,,,,,,2,,,,,,,,,06/06/2025,,,,06/06/2025,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/1200/woluwe-saint-lambert/vbc88713,VBC88713,Rez-de-chaussée à vendre,395000,Avenue de Calabre 17,1200 Woluwe-Saint-Lambert,,2009,2,98 m²,,,,,,,,,,1,1,Oui,Oui,0,4,,,,Oui,,Oui,Oui,Non,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,,Gaz,Double vitrage,,,Non,,,,,,147 kWh/m²/an,,,,,Normal,30 m²,14 m²,,35 m²,Super équipée,6 m²,,,Oui,14333 kWh/an,01/06/2033,29,,,,,,,11 m²,,,,,,,,,,,,,6 m²,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5377/somme-leuze/vbc88699,VBC88699,Maison à vendre,520000,Rue de l'Ecole 1A,5377 Somme-Leuze,Non,1999,4,292 m²,,Oui,,Oui,,,,Oui,1,3,3,Oui,Non,,2,6,Oui,,Oui,,,Oui,Non,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,A l’acte,Mazout,Double vitrage,,Oui,Non,4,3650 m²,,10 m,,132 kWh/m²/an,,,,10 m,Excellent,24 m²,18 m²,Non,26 m²,Super équipée,13 m²,2,Sud-est,Non,38473 kWh/an,13/05/2035,33,,,,,,,17 m²,12 m²,12 m²,,26 m²,,2900 m²,,,,,Oui,,,,Nord-ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8430/middelkerke/rbt68093,RBT68093,Appartement à vendre,310000,Kleine Kerkweg 14 0001,8430 Middelkerke,Non,2023,1,74 m²,Non,Non,Non,Non,Non,Non,Non,Oui,,1,1,,Oui,,5,,,,,,,,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,A l’acte,Gaz,,,,,,,,,,82 kWh/m²/an,,Non,,,Nouveau,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4020/liege/vbc88551,VBC88551,Maison à vendre,199000,Rue de Visé 896,4020 Liège,,,4,141 m²,Oui,Non,Non,,,,,,,1,,,Non,,3,,Oui,,Oui,77 m²,,,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,Mazout,Simple vitrage,,,Non,,137 m²,,,,371 kWh/m²/an,20160613020798,,Non,6 m,À rénover,25 m²,,Non,,,,,Nord-ouest,,50139 kWh/an,13/06/2026,,,,,,,,,,,,,,40 m²,,,Non,,,12 m²,10 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1180/uccle/vbc88512,VBC88512,Appartement à vendre,285000,Chaussée de Drogenbos 210 1.4,1180 Uccle,Non,,1,64 m²,Oui,,,,,,,,,1,1,Oui,Oui,1,4,,,,Oui,,,,Non,"oui, attestation conforme",,Information non communiquée,Information non communiquée,A l’acte,Gaz,,,,Non,2,,,,,86 kWh/m²/an,,,,,Excellent,5 m²,,,,,,1,,,,23/12/2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/7500/tournai/vbc88499,VBC88499,Immeuble mixte à vendre,230000,Rue Saint Brice 36,7500 Tournai,Non,1950,5,518 m²,Oui,Oui,,,,,,,,2,3,,Non,,3,,,,Oui,,Oui,Oui,Non,"oui, attestation non conforme",,Pas de risque d’inondation,Information non communiquée,A l’acte,Gaz,,,,Non,3,298 m²,18 m,11 m,,517 kWh/m²/an,,,,11 m,À rénover,66 m²,13 m²,Non,,,,2,,Oui,166210 kWh/an,30/12/2034,94,,,,,,,18 m²,12 m²,9 m²,Indépendante,,,,,,,,,26 m²,,,,,,,,,,,,,,,78 m²,15 m²,,,14 m²,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1350/orp-le-grand/vbc88488,VBC88488,Appartement à vendre,299800,Rue de la Station 1 09,1350 Orp-le-Grand,,2024,2,113 m²,,,,,,,,,,1,1,Oui,Non,,2,2,Oui,,Oui,,Oui,Oui,Non,"oui, attestation conforme",,Information non communiquée,Information non communiquée,Immédiatement,Gaz,Double vitrage,,,Non,3,,,,,109 kWh/m²/an,,,,,Excellent,,18 m²,Non,40 m²,Super équipée,,1,,Oui,12315 kWh/an,11/04/2034,,,,,,,,11 m²,,,,,,35 m²,,Oui,Non,,,,,,Ouest,,,,,,,,,,,,,10 m²,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1730/asse/rbt67945,RBT67945,Appartement à vendre,180000,Breughelpark 11 25,1730 Asse,Non,1973,1,68 m²,Non,Non,Non,Non,Non,Non,Non,,,1,1,,Oui,7,8,,,,Oui,,,,Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Gaz,,Non,Non,Non,,,,,Oui,141 kWh/m²/an,20200518-0002270702-RES-1,Oui,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1070/anderlecht/vbc88409,VBC88409,Appartement à vendre,375000,Square de l'Aviation 19,1070 Anderlecht,Non,,2,127 m²,Oui,Non,Non,Oui,Oui,Non,Non,,,1,,Oui,Oui,3,,,,,Oui,,,Oui,Non,"oui, attestation non conforme",,Information non communiquée,Information non communiquée,Immédiatement,Mazout,Double vitrage,Non,Non,,,,,,,228 kWh/m²/an,,Non,,,À rénover,6 m²,17 m²,,,,12 m²,,,Oui,,,57,Non,Non,Non,Non,Non,"non, pas d'attestation",13 m²,,,,24 m²,,,,,,Non,,7 m²,7 m²,Non,,,,,,,,,,Non,,,,,,,,Non,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3070/kortenberg/rbt67766,RBT67766,Maison à vendre,476000,Marie Salkinplantsoen 9,3070 Kortenberg,Non,2024,4,168 m²,Non,Non,Non,Non,Non,Non,Non,Oui,,1,2,,,,,1,Oui,Sud,,,Oui,Oui,Non,"non, pas d'attestation","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,3,174 m²,22 m,7 m,,0 kWh/m²/an,,Oui,,7 m,Nouveau,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3070/kortenberg/rbt67764,RBT67764,Maison à vendre,530000,Marie Salkinplantsoen 9,3070 Kortenberg,Non,2024,4,210 m²,Non,Oui,Non,Non,Non,Non,Non,Oui,,1,2,,,,,1,Oui,Sud,,,Oui,Oui,Non,"non, pas d'attestation","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,3,193 m²,,,,0 kWh/m²/an,,Oui,,,Nouveau,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3070/kortenberg/rbt67763,RBT67763,Maison à vendre,489000,Marie Salkinplantsoen 9,3070 Kortenberg,Non,2024,4,211 m²,Non,Oui,Non,Non,Non,Non,Non,Oui,,1,2,,,,,1,Oui,Ouest,,,Oui,Oui,Non,"non, pas d'attestation","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,2,154 m²,22 m,7 m,,0 kWh/m²/an,,Oui,,7 m,Nouveau,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9940/evergem/rbt67762,RBT67762,Maison à vendre,453000,Korianderstraat 9,9940 Evergem,Non,,4,209 m²,Non,Non,Non,Non,Non,Non,Non,Oui,1,,,,,,,,Oui,Nord-ouest,Oui,,,Oui,Non,"non, pas d'attestation","Zone, info non disponible",Pas de risque d’inondation,Information non communiquée,,,Double vitrage,,,,3,308 m²,,,,99 kWh/m²/an,,,,,Nouveau,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9940/evergem/rbt67760,RBT67760,Maison à vendre,445000,Korianderstraat 9,9940 Evergem,,,4,193 m²,,,,,,,,Oui,,,,,,,,,Oui,Nord-ouest,Oui,,,Oui,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,Double vitrage,,,,3,280 m²,,,,99 kWh/m²/an,,,,,Nouveau,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8791/beveren-leie/rbt67755,RBT67755,Maison à vendre,225000,Roestraat 11,8791 Beveren-Leie,Non,1962,,123 m²,Non,Non,Non,Non,Non,Non,Non,Oui,,,,,,,,,Oui,Sud-est,,,,Oui,Non,"non, pas d'attestation","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,,527 m²,,,,1052 kWh/m²/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3650/dilsen-stokkem/rbt67798,RBT67798,Maison à vendre,389000,Meuffelstraatje 1 B,3650 Dilsen-Stokkem,Non,2025,4,235 m²,Non,Oui,Non,Non,Non,Non,Non,,,1,2,Non,,,,,,,,,Non,Oui,Non,pas d'application,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,Double vitrage,,Non,,,,,,,,,Non,,,Nouveau,,,Non,,,,1,,Oui,,,,Oui,Non,Oui,Non,Non,pas d'application,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/bungalow/a-vendre/5030/lonzee/vbc88347,VBC88347,Bungalow à vendre,230000,Rue de la Gare 8,5030 Lonzée,Non,1970,3,102 m²,Non,Non,Non,Non,Non,Non,Non,Oui,,1,1,,Non,,,2,Oui,,Oui,115 m²,,,,"oui, attestation non conforme",,Information non communiquée,Information non communiquée,A l’acte,Electrique,,,,,,1146 m²,,,,870 kWh/m²/an,20250610001876,,,,À rénover,36 m²,,Non,33 m²,,,,,,,10/06/2035,224,,,,,,,,,,,,,900 m²,,,,,,,,,,,,,,,,,,,,,,8 m²,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2440/geel/rbt67563,RBT67563,Maison à vendre,310000,Grotesteenweg 92,2440 Geel,Non,1980,3,123 m²,Non,Non,Non,Non,Non,Non,Non,Oui,,1,2,,Non,,,1,Oui,,Oui,,,Oui,,pas d'application,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,A l’acte,Mazout,,,,,3,505 m²,,,,291 kWh/m²/an,0003602273-RES-1,Non,,7 m,Normal,,,Non,,Super équipée,,,Est,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/7100/la-louviere/vbc88325,VBC88325,Villa à vendre,195000,Rue des Pruniers 12,7100 La Louvière,,,3,119 m²,Oui,Oui,,,,,,Oui,1,1,2,,Non,,1,,Oui,Nord-est,,,,Oui,,"non, pas d'attestation",,Information non communiquée,Information non communiquée,A l’acte,Mazout,Double vitrage,,,Non,4,711 m²,,,,433 kWh/m²/an,,,,,À rénover,,13 m²,Non,,Equipée,,,,Oui,51579 kWh/an,14/03/2028,108,,,,,,,12 m²,9 m²,,Américaine,,,580 m²,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,20 m²,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8550/zwevegem/rbt67501,RBT67501,Maison à vendre,,,8550 Zwevegem,Non,2008,5,276 m²,Non,Oui,Non,Non,Non,Non,Non,,,1,1,,Non,,2,7,Oui,,Oui,,,,Non,,Zone d'activités artisanales ou zone de petites et moyennes entreprises,Pas de risque d’inondation,Information non communiquée,A partir du : 28/02/2026,Gaz,,Non,Oui,Non,4,1413 m²,78 m,18 m,Non,96 kWh/m²/an,20250526-0003610522-RES-1,Non,Non,11 m,,,,,,Equipée,,,Sud-ouest,,,,,Oui,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4000/liege/vbc88266,VBC88266,Appartement à vendre,649000,Rue Lebeau 4 3,4000 Liège,,,3,215 m²,Non,Non,Non,,,,,Oui,,2,,,Oui,3,,,,,Oui,,,,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,Gaz,,,,Non,,,,,,141 kWh/m²/an,20250207014855,,Non,,Remis à neuf,7 m²,,,,,,,,,30003 kWh/an,07/02/2035,,,,,,,,,,,,,,,,,Non,,,,10 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4570/marchin/vbc88261,VBC88261,Maison à vendre,259000,Vieux Thier 25,4570 Marchin,,,4,140 m²,Non,Non,Non,,,,,Oui,,1,,,Non,,,,,,Oui,,,,,pas d'application,,Information non communiquée,Information non communiquée,,Mazout,Double vitrage,,,Non,,1310 m²,,,,296 kWh/m²/an,20210720001384,,Non,,À rénover,,,,,,,,Ouest,,55841 kWh/an,20/07/2031,,,,,,,,,,,,,,,,,Non,,,,5 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7100/haine-saint-pierre/vbc88244,VBC88244,Maison à vendre,195000,Rue du Commerce 8,7100 Haine-Saint-Pierre,,1945,3,185 m²,Oui,Oui,,Oui,,,,,,1,1,,,,,,,,Oui,,,Oui,,,,Information non communiquée,Information non communiquée,A l’acte,Gaz,Double vitrage,,Oui,,2,119 m²,16 m,6 m,,194 kWh/m²/an,,,,6 m,Normal,25 m²,16 m²,,,Equipée,22 m²,,,Oui,42560 kWh/an,,,,,,,,,16 m²,33 m²,,Américaine,17 m²,,,,,,,,53 m²,11 m²,,,,,,,,,,,,,,13 m²,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2260/zoerle-parwijs/rbt67578,RBT67578,Appartement à vendre,195000,Zoerledorp 21B,2260 Zoerle-Parwijs,Non,1967,2,102 m²,Non,Non,Non,Non,Non,Non,Non,,,1,1,,Non,1,2,,,,,,,,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,Immédiatement,,,,,,2,,,,,257 kWh/m²/an,,Non,,,Normal,,,Non,,,,,,,,03/10/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2500/lier/rbt67552,RBT67552,Appartement à vendre,302000,Pettendonk 62,2500 Lier,Non,2023,2,93 m²,Non,Non,Non,Non,Non,Non,Non,,,1,1,,Oui,,3,,Oui,,Oui,,,Oui,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,Immédiatement,Gaz,,,,,2,,,,,,,Non,,,Nouveau,8 m²,,Non,,Super équipée,,,Sud,,,,,Oui,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2500/lier/rbt67551,RBT67551,Appartement à vendre,361200,Pettendonk 62,2500 Lier,Non,2023,2,116 m²,Non,Non,Non,Non,Non,Non,Non,,,1,1,,Oui,,3,,Oui,,Oui,,,Oui,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,Immédiatement,Gaz,,,,,2,,,,,,,Non,,,Nouveau,8 m²,,Non,,Super équipée,,,Sud,,,,,,,,,,,,,,,,,27 m²,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
